DCSP Zone,Zone,DCSP Code,DCSP Name,Stop ID,Stop Name,Type,Priority,Leg Dist (km),Cumul. Dist (km),Action,Parcels,Truck ID,Load %,Cumul Parcels
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004815,ÁÔ¹ÔºÔê¡«ê ¶¹¹ÅÒ´¾ÃéÒÇ-ÇÑ§ËÔ¹,RTSP,3 - RTSP,0.07,30.07,PICKUP,20,SJTK-T10,12%,1230
DCSP-SJTK,North,SJTK,JATUJAK,RTSP000998,·çÍ»Êìà´ÅÕè ÅÒ´¾ÃéÒÇÇÑ§ËÔ¹ 47,RTSP,3 - RTSP,0.48,30.55,PICKUP,37,SJTK-T10,23%,1267
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004419,ÁÔ¹ÔºÔê¡«Õ âª¤ªÑÂ 4 «ÍÂ 31,RTSP,3 - RTSP,0.74,31.29,PICKUP,28,SJTK-T10,18%,1295
DCSP-SJTK,North,SJTK,JATUJAK,RTSP001051,·çÍ»Êìà´ÅÕè ÅÒ´¾ÃéÒÇÇÑ§ËÔ¹ 7,RTSP,3 - RTSP,0.48,31.78,PICKUP,39,SJTK-T11,24%,1334
DCSP-SJTK,North,SJTK,JATUJAK,RTSP000990,·çÍ»Êìà´ÅÕè ÅÒ´¾ÃéÒÇÇÑ§ËÔ¹14,RTSP,3 - RTSP,0.43,32.2,PICKUP,22,SJTK-T11,14%,1356
DCSP-SJTK,North,SJTK,JATUJAK,RTSP003207,âÅµÑÊ ÅÒ´¾ÃéÒÇ 41 áÂ¡ 9,RTSP,3 - RTSP,0.74,32.95,PICKUP,39,SJTK-T11,24%,1395
DCSP-SJTK,North,SJTK,JATUJAK,RTSP003032,ÃÑª´ÒÀÔàÉ¡ 32,RTSP,3 - RTSP,1.24,34.19,PICKUP,24,SJTK-T11,15%,1419
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004799,ÁÔ¹ÔºÔê¡«Õ ÅÒ´»ÅÒà¤éÒ 44,RTSP,3 - RTSP,4.12,38.31,PICKUP,12,SJTK-T11,8%,1431
DCSP-SJTK,North,SJTK,JATUJAK,RTSP006262,·çÍ»Êì à´ÅÕè ÅÒ´»ÅÒà¤éÒ 50,RTSP,3 - RTSP,0.18,38.48,PICKUP,40,SJTK-T12,25%,1471
DCSP-SJTK,North,SJTK,JATUJAK,RTSP002605,ÅÒ´»ÅÒà¤éÒ 52,RTSP,3 - RTSP,0.06,38.54,PICKUP,42,SJTK-T12,26%,1513
DCSP-SJTK,North,SJTK,JATUJAK,RTSP004794,ÁÔ¹ÔºÔê¡«Õ ¾ËÅâÂ¸Ô¹ 48,RTSP,3 - RTSP,21.44,59.98,PICKUP,51,SJTK-T12,32%,1564
DCSP-SJTK,North,SJTK,JATUJAK,RTSP001963,à¨ÁÒÃì· ºÔê¡«Õà¾ªÃà¡ÉÁ ªÑé¹1,RTSP,3 - RTSP,7.04,67.03,PICKUP,17,SJTK-T12,11%,1581
DCSP-SJTK,North,SJTK,JATUJAK,SJTK,JATUJAK,DCSP,HUB,26.34,93.37,RETURN TO HUB,—,—,—,1581
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,SPPO,Phlabphla-Ladpraow,DCSP,HUB,0,0,START,—,—,—,0
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,KE000005,Bangchak Soi Mahat Thai,SHOP,1 - SHOP,1.32,1.32,PICKUP,135,SPPO-T01,84%,135
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,KE000053,Ladprao 87,SHOP,1 - SHOP,2.94,4.25,PICKUP,109,SPPO-T02,68%,244
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,KE000214,The Shelter Chok Chai 4,SHOP,1 - SHOP,2.62,6.87,PICKUP,112,SPPO-T03,70%,356
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,KE000007,Bangchak Serithai Road,SHOP,1 - SHOP,7.46,14.34,PICKUP,151,SPPO-T04,94%,507
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,PSP000263,Inbox Packaging,PSP,2 - PSP,4.46,18.8,PICKUP,65,SPPO-T05,41%,572
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,PSP000022,P.S. EQUIPMENT,PSP,2 - PSP,0.39,19.19,PICKUP,79,SPPO-T05,49%,651
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,PSP000165,Mobileplus shop,PSP,2 - PSP,1.36,20.55,PICKUP,50,SPPO-T06,31%,701
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,PSP000057,Internet&Copy Center,PSP,2 - PSP,0.98,21.53,PICKUP,58,SPPO-T06,36%,759
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,PSP000131,Working Uniform,PSP,2 - PSP,4.05,25.57,PICKUP,77,SPPO-T07,48%,836
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,PSP000626,ºéÒ¹¡Òá¿,PSP,2 - PSP,0.51,26.09,PICKUP,93,SPPO-T08,58%,929
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,PSP000103,YIAM PHAMACY,PSP,2 - PSP,1.25,27.33,PICKUP,74,SPPO-T09,46%,1003
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,PSP000603,I'F-SHOP,PSP,2 - PSP,6.14,33.48,PICKUP,41,SPPO-T09,26%,1044
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,PSP000042,PongSri MotorBike,PSP,2 - PSP,2.19,35.67,PICKUP,64,SPPO-T10,40%,1108
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000939,ºÒ¹Ò¹èÒÊáµ¹´ìÍâÅ¹ ÅÒ´¾ÃéÒÇ «114 ÇÑ§·Í§ËÅÒ§¡ÃØ§à·¾,RTSP,3 - RTSP,3.91,39.58,PICKUP,33,SPPO-T10,21%,1141
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004270,â¡à¿Ãª -ÅÒ´¾ÃéÒÇ 120,RTSP,3 - RTSP,0.36,39.95,PICKUP,10,SPPO-T10,6%,1151
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001321,·çÍ»Êìà´ÅÕè ÅÒ´¾ÃéÒÇ 95,RTSP,3 - RTSP,0.14,40.09,PICKUP,28,SPPO-T10,18%,1179
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003018,â¡à¿Ãª -ÅÒ´¾ÃéÒÇ 124 ¡ÃØ§à·¾,RTSP,3 - RTSP,0.4,40.5,PICKUP,59,SPPO-T11,37%,1238
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001030,·çÍ»Êìà´ÅÕè ÅÒ´¾ÃéÒÇä´Ãì¿ÍÔ¹¹ì,RTSP,3 - RTSP,0.44,40.94,PICKUP,36,SPPO-T11,22%,1274
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP005058,ºÔê¡«ÕÁÔ¹Ô ÅÒ´¾ÃéÒÇ122 áÂ¡24,RTSP,3 - RTSP,0.97,41.91,PICKUP,26,SPPO-T11,16%,1300
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000919,ªÕà¨ àÍç¡à¾ÃÊ ÊÒ¢Ò ÅÒ´¾ÃéÒÇ122,RTSP,3 - RTSP,0.35,42.25,PICKUP,42,SPPO-T12,26%,1342
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002556,â¡à¿Ãª -ÃÒÁ¤ÓáË§ 65,RTSP,3 - RTSP,0.02,42.27,PICKUP,21,SPPO-T12,13%,1363
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001593,ÍÔ¹·¹ÔÅ ÁÒÃìàªè ÃÒÁ¤ÓáË§ 53,RTSP,3 - RTSP,0.45,42.72,PICKUP,7,SPPO-T12,4%,1370
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002308,â¡à¿Ãª-ÃÒÁ¤ÓáË§ 53,RTSP,3 - RTSP,0.45,43.16,PICKUP,24,SPPO-T12,15%,1394
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003541,âÅµÑÊ â¡à¿Ãª -ÃÒÁ¤ÓáË§ 43-1,RTSP,3 - RTSP,0.96,44.12,PICKUP,37,SPPO-T12,23%,1431
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006354,·êÍ»Êì à´ÅÕè âÃ§¾ÂÒºÒÅà¡ÉÁÃÒÉ®Ãì ÃÑµ¹Ò¸ÔàºÈÃì,RTSP,3 - RTSP,0.03,44.15,PICKUP,11,SPPO-T12,7%,1442
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004942,ÁÔ¹ÔºÔê¡«Õ ÃÒÁ¤ÓáË§ 53,RTSP,3 - RTSP,0.37,44.53,PICKUP,40,SPPO-T13,25%,1482
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001043,·çÍ»Êìà´ÅÕè ÅÒ´¾ÃéÒÇ 87 áÂ¡ 7,RTSP,3 - RTSP,3.35,47.87,PICKUP,60,SPPO-T13,38%,1542
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006038,áÁ¡«ì ÁÒÃì· ¶¹¹àÅÕÂº´èÇ¹ÃÒÁÍÔ¹·ÃÒ (¡Á 12),RTSP,3 - RTSP,0.6,48.47,PICKUP,18,SPPO-T13,11%,1560
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006028,áÁ¡«ì ÁÒÃì· ¶ ¹Ò¤¹ÔÇÒÊ1,RTSP,3 - RTSP,0.74,49.21,PICKUP,33,SPPO-T13,21%,1593
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006237,·çÍ»Êì à´ÅÕè ¹Ò¤¹ÔÇÒÊ ÁÒÃìà¡çµ,RTSP,3 - RTSP,0.33,49.54,PICKUP,24,SPPO-T14,15%,1617
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004215,âÅµÑÊ ÃÒÁÍÔ¹·ÃÒ,RTSP,3 - RTSP,0.76,50.3,PICKUP,44,SPPO-T14,28%,1661
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002043,à¨ÁÒÃì· ´Ô¨ÔµÍÅ¤Òà¿è à«ç¹·ÃÑÅàÍÊÇÔÅÅì ªÑé¹2,RTSP,3 - RTSP,0.17,50.47,PICKUP,28,SPPO-T14,18%,1689
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000012,ºÕ·ÙàÍÊ à«ç¹·ÃÑÅà¿ÊµÔÇÑÅ ÍÕÊµìÇÔÅÅì,RTSP,3 - RTSP,0.06,50.53,PICKUP,60,SPPO-T14,38%,1749
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001917,à¨ÁÒÃì· à«ç¹·ÃÑÅàÍÊÇÔÅÅì ªÑé¹2,RTSP,3 - RTSP,0.15,50.68,PICKUP,56,SPPO-T15,35%,1805
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003427,âÅµÑÊ ÅÒ´¾ÃéÒÇ 87 áÂ¡ 13,RTSP,3 - RTSP,0.82,51.51,PICKUP,40,SPPO-T15,25%,1845
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002908,ÅÒ´¾ÃéÒÇ 64 ¡ÃØ§à·¾,RTSP,3 - RTSP,2.31,53.82,PICKUP,38,SPPO-T15,24%,1883
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP005326,ÁÔ¹ÔºÔê¡«Õ ÅÒ´¾ÃéÒÇ 64,RTSP,3 - RTSP,0.19,54.01,PICKUP,32,SPPO-T16,20%,1915
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP006236,·çÍ»Êì à´ÅÕè âª¤ªÑÂ 4,RTSP,3 - RTSP,0.88,54.88,PICKUP,12,SPPO-T16,8%,1927
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002513,ÅÒ´¾ÃéÒÇ 47,RTSP,3 - RTSP,0.54,55.42,PICKUP,25,SPPO-T16,16%,1952
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002150,P3662ÅÍÇìÊÑ¹ «ÑÊâ¡é ºÒ§ªÑ¹ (¤ÅÍ§ÊÒÁÇÒ) - Lawson Susco Bangchan (Khlong Sam Wa),RTSP,3 - RTSP,5.42,60.84,PICKUP,32,SPPO-T16,20%,1984
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000301,ºÔê¡«Õ ä·Ã¹éÍÂ,RTSP,3 - RTSP,4.22,65.06,PICKUP,37,SPPO-T16,23%,2021
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000131,ºÕ·ÙàÍÊ âÃºÔ¹ÊÑ¹ ÃÒª¾Ä¡Éì,RTSP,3 - RTSP,3.37,68.43,PICKUP,19,SPPO-T16,12%,2040
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP001006,·çÍ»Êìà´ÅÕè «ÍÂ àÊÃÕä·Â 9,RTSP,3 - RTSP,15.35,83.78,PICKUP,43,SPPO-T17,27%,2083
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP000916,ªÕà¨ àÍç¡à¾ÃÊ ÊÒ¢Ò ¹ÇÁÔ¹·Ãì 24,RTSP,3 - RTSP,1.47,85.25,PICKUP,53,SPPO-T17,33%,2136
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP002517,¹ÇÁÔ¹·Ãì 24,RTSP,3 - RTSP,0.07,85.32,PICKUP,56,SPPO-T17,35%,2192
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004410,ÁÔ¹Ô ºÔê¡«Õ ºÒ§¨Ò¡ ÊØ¢ÒÀÔºÒÅ 1,RTSP,3 - RTSP,0.74,86.06,PICKUP,6,SPPO-T17,4%,2198
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004378,ÁÔ¹ÔºÔê¡«Õ àÊÃÕä·Â 41,RTSP,3 - RTSP,2.11,88.17,PICKUP,41,SPPO-T18,26%,2239
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003039,àÍ×éÍÍÒ·Ã ºÖ§¡ØèÁ,RTSP,3 - RTSP,0.05,88.22,PICKUP,58,SPPO-T18,36%,2297
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP003059,âÅµÑÊ àÊÃÕä·Â,RTSP,3 - RTSP,0.44,88.66,PICKUP,37,SPPO-T18,23%,2334
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP004374,ÁÔ¹ÔºÔê¡«Õ ËÁÙèºéÒ¹ÊË¡Ã³ì,RTSP,3 - RTSP,0.24,88.9,PICKUP,30,SPPO-T19,19%,2364
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,RTSP005130,à¤ÍÃÕè ÊÒ¢Ò Mini Big C µÅÒ´àÊÃÕä·Â 41 ¡ÃØ§à·¾Ï,RTSP,3 - RTSP,0.81,89.71,PICKUP,7,SPPO-T19,4%,2371
DCSP-SPPO,North,SPPO,Phlabphla-Ladpraow,SPPO,Phlabphla-Ladpraow,DCSP,HUB,5.53,95.25,RETURN TO HUB,—,—,—,2371
DCSP-SARU,West,SARU,Arunamarin,SARU,Arunamarin,DCSP,HUB,0,0,START,—,—,—,0
DCSP-SARU,West,SARU,Arunamarin,KE000212,Taladplu,SHOP,1 - SHOP,3.65,3.65,PICKUP,135,SARU-T01,84%,135
DCSP-SARU,West,SARU,Arunamarin,KE000043,ICON SIAM,SHOP,1 - SHOP,2.64,6.29,PICKUP,87,SARU-T03,54%,222
DCSP-SARU,West,SARU,Arunamarin,KE000043,ICON SIAM,SHOP,1 - SHOP,0,6.29,PICKUP,87,SARU-T03,54%,309
DCSP-SARU,West,SARU,Arunamarin,PSP000067,A BOX,PSP,2 - PSP,5.64,11.93,PICKUP,41,SARU-T03,26%,350
DCSP-SARU,West,SARU,Arunamarin,PSP000156,Ê¹Ñè¹,PSP,2 - PSP,0.4,12.33,PICKUP,89,SARU-T04,56%,439
DCSP-SARU,West,SARU,Arunamarin,PSP000075,MOMOPLUS,PSP,2 - PSP,0.44,12.76,PICKUP,56,SARU-T04,35%,495
DCSP-SARU,West,SARU,Arunamarin,PSP000246,à¨ê·ÑÂ,PSP,2 - PSP,1.79,14.56,PICKUP,68,SARU-T05,42%,563
DCSP-SARU,West,SARU,Arunamarin,PSP000093,º.ÀÑ·ÃªÑÂ«ÕàÁ¹µì,PSP,2 - PSP,1.71,16.26,PICKUP,77,SARU-T05,48%,640
DCSP-SARU,West,SARU,Arunamarin,PSP000146,Sangthong Technology School,PSP,2 - PSP,2.14,18.41,PICKUP,77,SARU-T06,48%,717
DCSP-SARU,West,SARU,Arunamarin,PSP000619,4K,PSP,2 - PSP,2.97,21.38,PICKUP,46,SARU-T06,29%,763
DCSP-SARU,West,SARU,Arunamarin,PSP000014,ARTTY LEATHER,PSP,2 - PSP,0.07,21.45,PICKUP,81,SARU-T07,51%,844
DCSP-SARU,West,SARU,Arunamarin,PSP000097,Roundabout,PSP,2 - PSP,0.23,21.68,PICKUP,68,SARU-T07,42%,912
DCSP-SARU,West,SARU,Arunamarin,PSP000077,S.M.PACKAGING,PSP,2 - PSP,0.93,22.6,PICKUP,86,SARU-T08,54%,998
DCSP-SARU,West,SARU,Arunamarin,PSP000178,DOCTOR MOBILE,PSP,2 - PSP,2.74,25.34,PICKUP,84,SARU-T10,52%,1082
DCSP-SARU,West,SARU,Arunamarin,PSP000178,DOCTOR MOBILE,PSP,2 - PSP,0,25.34,PICKUP,84,SARU-T10,52%,1166
DCSP-SARU,West,SARU,Arunamarin,PSP000268,à´ÍÐàºÊÍØ»¡Ã³ìá¾·Âì,PSP,2 - PSP,1.2,26.54,PICKUP,60,SARU-T10,38%,1226
DCSP-SARU,West,SARU,Arunamarin,PSP000119,ÍâÃ¤ÂÒàÎéÒÊì,PSP,2 - PSP,2.3,28.85,PICKUP,83,SARU-T11,52%,1309
DCSP-SARU,West,SARU,Arunamarin,RTSP003504,âÅµÑÊ ¨ÃÑ­Ê¹Ô·Ç§Èì 15,RTSP,3 - RTSP,3.16,32.01,PICKUP,58,SARU-T12,36%,1367
DCSP-SARU,West,SARU,Arunamarin,RTSP003504,âÅµÑÊ ¨ÃÑ­Ê¹Ô·Ç§Èì 15,RTSP,3 - RTSP,0,32.01,PICKUP,58,SARU-T12,36%,1425
DCSP-SARU,West,SARU,Arunamarin,RTSP004272,¨ÃÑ­Ê¹Ô·Ç§Èì 13,RTSP,3 - RTSP,0.18,32.19,PICKUP,14,SARU-T12,9%,1439
DCSP-SARU,West,SARU,Arunamarin,RTSP004272,¨ÃÑ­Ê¹Ô·Ç§Èì 13,RTSP,3 - RTSP,0,32.19,PICKUP,14,SARU-T12,9%,1453
DCSP-SARU,West,SARU,Arunamarin,RTSP001561,ÍÔ¹·¹ÔÅ ¨ÃÑ­Ê¹Ô·Ç§Èì 3,RTSP,3 - RTSP,0.86,33.05,PICKUP,21,SARU-T12,13%,1474
DCSP-SARU,West,SARU,Arunamarin,RTSP003579,âÅµÑÊ ¨ÃÑ­Ê¹Ô·Ç§¤ì«ÍÂ 3 ¡ÃØ§à·¾,RTSP,3 - RTSP,0.05,33.1,PICKUP,26,SARU-T13,16%,1500
DCSP-SARU,West,SARU,Arunamarin,RTSP002966,«ÍÂÇÑ´ÊÑ§¢ì¡ÃÐ¨ÒÂ,RTSP,3 - RTSP,1.27,34.38,PICKUP,32,SARU-T13,20%,1532
DCSP-SARU,West,SARU,Arunamarin,RTSP002966,«ÍÂÇÑ´ÊÑ§¢ì¡ÃÐ¨ÒÂ,RTSP,3 - RTSP,0,34.38,PICKUP,32,SARU-T13,20%,1564
DCSP-SARU,West,SARU,Arunamarin,RTSP000220,ºÔê¡«Õ ÍÔÊÃÀÒ¾,RTSP,3 - RTSP,1.13,35.51,PICKUP,44,SARU-T13,28%,1608
DCSP-SARU,West,SARU,Arunamarin,RTSP001324,·çÍ»Êì à´ÅÕè ÍÔÊÃÀÒ¾ 5,RTSP,3 - RTSP,0.43,35.94,PICKUP,40,SARU-T14,25%,1648
DCSP-SARU,West,SARU,Arunamarin,RTSP001145,·çÍ»Êìà´ÅÕè ÍÔÊÃÀÒ¾ 5,RTSP,3 - RTSP,0.02,35.95,PICKUP,35,SARU-T14,22%,1683
DCSP-SARU,West,SARU,Arunamarin,RTSP000953,·çÍ»Êìà´ÅÕè ÅÒ´Ë­éÒ 1,RTSP,3 - RTSP,0.36,36.31,PICKUP,49,SARU-T14,31%,1732
DCSP-SARU,West,SARU,Arunamarin,RTSP000015,ºÕ·ÙàÍÊ á¾Å·¿ÍÃìÁ Ç§àÇÕÂ¹ãË­è,RTSP,3 - RTSP,0.11,36.42,PICKUP,5,SARU-T14,3%,1737
DCSP-SARU,West,SARU,Arunamarin,RTSP006246,·çÍ»Êì à´ÅÕè ÊÒÃÀÕ «ÍÂ 3,RTSP,3 - RTSP,0.4,36.82,PICKUP,46,SARU-T15,29%,1783
DCSP-SARU,West,SARU,Arunamarin,RTSP003434,âÅµÑÊ «ÍÂ ¡ÃØ§¸¹ºØÃÕ1 ¡ÃØ§à·¾,RTSP,3 - RTSP,0.04,36.86,PICKUP,8,SARU-T15,5%,1791
DCSP-SARU,West,SARU,Arunamarin,RTSP001584,ÍÔ¹·¹ÔÅ ÍÒ¤ÒÃÊÔ¹ÊÒ¸Ã ·ÒÇàÇÍÃì,RTSP,3 - RTSP,0.44,37.3,PICKUP,40,SARU-T15,25%,1831
DCSP-SARU,West,SARU,Arunamarin,RTSP005290,ÁÔ¹ÔºÔê¡«Õ à¨ÃÔ­¹¤Ã 14 ¡ÃØ§à·¾Ï,RTSP,3 - RTSP,0.28,37.58,PICKUP,59,SARU-T15,37%,1890
DCSP-SARU,West,SARU,Arunamarin,RTSP004102,âÅµÑÊ ICS,RTSP,3 - RTSP,0.38,37.96,PICKUP,37,SARU-T16,23%,1927
DCSP-SARU,West,SARU,Arunamarin,RTSP001327,·çÍ»Êìà´ÅÕè à¨ÃÔ­¹¤Ã10,RTSP,3 - RTSP,0.49,38.45,PICKUP,38,SARU-T16,24%,1965
